file,component,category,pattern,line,evidence
effects/ChangeSpeed.cpp,Effects,callbacks_events,\bEVT_,62,"EVT_COMMAND(ID_ToLength, EVT_TIMETEXTCTRL_UPDATED, EffectChangeSpeed::OnTimeCtrlUpdate)"
effects/ChangeSpeed.cpp,Effects,callbacks_events,\bEVT_,62,"EVT_COMMAND(ID_ToLength, EVT_TIMETEXTCTRL_UPDATED, EffectChangeSpeed::OnTimeCtrlUpdate)"
effects/ChangeTempo.cpp,Effects,callbacks_events,\bEVT_,51,"EVT_TEXT(ID_PercentChange, EffectChangeTempo::OnText_PercentChange)"
effects/ChangeTempo.cpp,Effects,callbacks_events,\bEVT_,52,"EVT_SLIDER(ID_PercentChange, EffectChangeTempo::OnSlider_PercentChange)"
effects/ChangeTempo.cpp,Effects,callbacks_events,\bEVT_,53,"EVT_TEXT(ID_FromBPM, EffectChangeTempo::OnText_FromBPM)"
effects/ChangeTempo.cpp,Effects,callbacks_events,\bEVT_,54,"EVT_TEXT(ID_ToBPM, EffectChangeTempo::OnText_ToBPM)"
effects/ChangeTempo.cpp,Effects,callbacks_events,\bEVT_,55,"EVT_TEXT(ID_ToLength, EffectChangeTempo::OnText_ToLength)"
effects/ClickRemoval.cpp,Effects,callbacks_events,\bEVT_,32,"EVT_SLIDER(ID_Thresh, EffectClickRemoval::OnThreshSlider)"
effects/ClickRemoval.cpp,Effects,callbacks_events,\bEVT_,33,"EVT_SLIDER(ID_Width, EffectClickRemoval::OnWidthSlider)"
effects/ClickRemoval.cpp,Effects,callbacks_events,\bEVT_,34,"EVT_TEXT(ID_Thresh, EffectClickRemoval::OnThreshText)"
effects/ClickRemoval.cpp,Effects,callbacks_events,\bEVT_,35,"EVT_TEXT(ID_Width, EffectClickRemoval::OnWidthText)"
effects/ClipIndicatorPanel.cpp,Effects,callbacks_events,\bEVT_,17,EVT_PAINT(ClipIndicatorPanel::OnPaint)
effects/ClipIndicatorPanel.cpp,Effects,audio_stream_control,\bAudioIO\b,12,"#include ""AudioIO.h"""
effects/ClipIndicatorPanel.cpp,Effects,audio_stream_control,\bAudioIO\b,22,", mPlaybackStartStopSubscription{AudioIO::Get()->Subscribe("
effects/CompressionMeterPanel.cpp,Effects,callbacks_events,\bEVT_,33,EVT_PAINT(CompressionMeterPanel::OnPaint)
effects/CompressionMeterPanel.cpp,Effects,callbacks_events,\bEVT_,34,"EVT_TIMER(timerId, CompressionMeterPanel::OnTimer)"
effects/CompressionMeterPanel.cpp,Effects,audio_stream_control,\bAudioIO\b,12,"#include ""AudioIO.h"""
effects/CompressionMeterPanel.cpp,Effects,audio_stream_control,\bAudioIO\b,54,mPlaybackPausedSubscription { AudioIO::Get()->Subscribe(
effects/CompressionMeterPanel.cpp,Effects,state_transitions,\bStart\b,62,mTimer.Start(compressorMeterUpdatePeriodMs);
effects/CompressionMeterPanel.cpp,Effects,state_transitions,\bStart\b,96,mTimer.Start(compressorMeterUpdatePeriodMs);
effects/CompressionMeterPanel.cpp,Effects,state_transitions,\bStop\b,60,mTimer.Stop();
effects/CompressionMeterPanel.cpp,Effects,state_transitions,\bStop\b,212,mTimer.Stop();
effects/Contrast.cpp,Effects,callbacks_events,\bEVT_,75,"EVT_BUTTON(ID_BUTTON_USECURRENTF, ContrastDialog::OnGetForeground)"
effects/Contrast.cpp,Effects,callbacks_events,\bEVT_,76,"EVT_BUTTON(ID_BUTTON_USECURRENTB, ContrastDialog::OnGetBackground)"
effects/Contrast.cpp,Effects,callbacks_events,\bEVT_,77,"EVT_BUTTON(wxID_HELP, ContrastDialog::OnGetURL)"
effects/Contrast.cpp,Effects,callbacks_events,\bEVT_,78,"EVT_BUTTON(ID_BUTTON_EXPORT, ContrastDialog::OnExport)"
effects/Contrast.cpp,Effects,callbacks_events,\bEVT_,79,"EVT_BUTTON(ID_BUTTON_RESET, ContrastDialog::OnReset)"
effects/Contrast.cpp,Effects,callbacks_events,\bEVT_,80,"EVT_BUTTON(wxID_CANCEL, ContrastDialog::OnClose)"
effects/Contrast.cpp,Effects,state_transitions,\bStart\b,143,"S.AddFixedText(XO(""Start""));"
effects/Distortion.cpp,Effects,blocking_or_waiting,\bJoin\(,687,"name.Join(suffix, wxT("" ""));"
effects/Distortion.cpp,Effects,blocking_or_waiting,\bJoin\(,706,"name.Join(suffix, wxT("" ""));"
effects/Distortion.cpp,Effects,blocking_or_waiting,\bJoin\(,721,"name.Join(suffix, wxT("" ""));"
effects/Distortion.cpp,Effects,blocking_or_waiting,\bJoin\(,736,"name.Join(suffix, wxT("" ""));"
effects/Distortion.cpp,Effects,blocking_or_waiting,\bJoin\(,751,"name.Join(suffix, wxT("" ""));"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,244,"->Bind(wxEVT_LEFT_UP, [this](wxMouseEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,280,"input->Bind(wxEVT_CHECKBOX, [this](wxCommandEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,288,"output->Bind(wxEVT_CHECKBOX, [&](wxCommandEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,298,"actual->Bind(wxEVT_CHECKBOX, [&](wxCommandEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,308,"target->Bind(wxEVT_CHECKBOX, [&](wxCommandEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,337,"->Bind(wxEVT_LEFT_UP, [this](wxMouseEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,420,"setting.text->Bind(wxEVT_TEXT, [&](wxCommandEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,438,"setting.slider->Bind(wxEVT_SLIDER, [&](wxCommandEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,452,"setting.slider->Bind(wxEVT_SCROLL_LINEDOWN, [&](wxScrollEvent& evt) {"
effects/DynamicRangeProcessorEditor.cpp,Effects,callbacks_events,\bBind\(,461,"setting.slider->Bind(wxEVT_SCROLL_LINEUP, [&](wxScrollEvent& evt) {"
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,callbacks_events,\bEVT_,51,EVT_PAINT(DynamicRangeProcessorHistoryPanel::OnPaint)
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,callbacks_events,\bEVT_,52,EVT_SIZE(DynamicRangeProcessorHistoryPanel::OnSize)
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,callbacks_events,\bEVT_,53,"EVT_TIMER(timerId, DynamicRangeProcessorHistoryPanel::OnTimer)"
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,audio_stream_control,\bAudioIO\b,14,"#include ""AudioIO.h"""
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,audio_stream_control,\bAudioIO\b,88,mPlaybackEventSubscription { AudioIO::Get()->Subscribe(
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,state_transitions,\bStart\b,98,mTimer.Start(timerPeriodMs);
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,state_transitions,\bStart\b,546,mTimer.Start(timerPeriodMs);
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,state_transitions,\bStop\b,73,// Stop the
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,state_transitions,\bStop\b,79,mTimer.Stop();
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,state_transitions,\bStop\b,94,mTimer.Stop();
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,state_transitions,\bPause\b,95,mClock.Pause();
effects/DynamicRangeProcessorHistoryPanel.cpp,Effects,state_transitions,\bResume\b,97,mClock.Resume();
effects/DynamicRangeProcessorTransferFunctionPanel.cpp,Effects,callbacks_events,\bEVT_,25,EVT_PAINT(DynamicRangeProcessorTransferFunctionPanel::OnPaint)
effects/DynamicRangeProcessorTransferFunctionPanel.cpp,Effects,callbacks_events,\bEVT_,26,EVT_SIZE(DynamicRangeProcessorTransferFunctionPanel::OnSize)
effects/EffectEditor.h,Effects,callbacks_events,\bBind\(,87,"src.Bind(eventType, pmf, static_cast<Class*>(this));"
effects/EffectPresetDialog.cpp,Effects,callbacks_events,\bEVT_,12,"EVT_CHOICE(ID_Type, EffectPresetsDialog::OnType)"
effects/EffectPresetDialog.cpp,Effects,callbacks_events,\bEVT_,13,"EVT_LISTBOX_DCLICK(wxID_ANY, EffectPresetsDialog::OnOk)"
effects/EffectPresetDialog.cpp,Effects,callbacks_events,\bEVT_,14,"EVT_BUTTON(wxID_OK, EffectPresetsDialog::OnOk)"
effects/EffectPresetDialog.cpp,Effects,callbacks_events,\bEVT_,15,"EVT_BUTTON(wxID_CANCEL, EffectPresetsDialog::OnCancel)"
effects/EffectPreview.cpp,Effects,blocking_or_waiting,\bsleep_for\b,202,std::this_thread::sleep_for(100ms);
effects/EffectPreview.cpp,Effects,blocking_or_waiting,\bsleep_for\b,212,std::this_thread::sleep_for(100ms);
effects/EffectPreview.cpp,Effects,audio_stream_control,\bAudioIO\b,17,"#include ""AudioIO.h"""
effects/EffectPreview.cpp,Effects,audio_stream_control,\bAudioIO\b,48,auto gAudioIO = AudioIO::Get();
effects/EffectPreview.cpp,Effects,audio_stream_control,\bAudioIO\b,62,"gPrefs->Read(wxT(""/AudioIO/EffectsPreviewLen""), &previewLen, 6.0);"
effects/EffectPreview.cpp,Effects,audio_stream_control,\bStartStream\b,188,"int token = gAudioIO->StartStream(tracks, mT0, t1, t1, options);"
effects/EffectPreview.cpp,Effects,state_transitions,\bStart\b,186,// Start audio playing
effects/EffectPreview.cpp,Effects,state_transitions,\bStop\b,165,"); // Have only ""Stop"" button."
effects/EffectUI.cpp,Effects,callbacks_events,\bBind\(,652,"menu.Bind(wxEVT_MENU, [](auto&){}, kUserPresetsDummyID);"
effects/EffectUI.cpp,Effects,callbacks_events,\bBind\(,653,"menu.Bind(wxEVT_MENU, [](auto&){}, kDeletePresetDummyID);"
effects/EffectUI.cpp,Effects,callbacks_events,\bBind\(,720,"sub->Bind(wxEVT_MENU, [](auto&){}, kDummyID);"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,141,EVT_INIT_DIALOG(EffectUIHost::OnInitDialog)
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,142,EVT_ERASE_BACKGROUND(EffectUIHost::OnErase)
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,143,EVT_PAINT(EffectUIHost::OnPaint)
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,144,EVT_CLOSE(EffectUIHost::OnClose)
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,145,"EVT_BUTTON(eDebugID, EffectUIHost::OnApply)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,146,"EVT_BUTTON(wxID_CANCEL, EffectUIHost::OnCancel)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,147,"EVT_BUTTON(wxID_APPLY, EffectUIHost::OnDebug)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,148,"EVT_BUTTON(kMenuID, EffectUIHost::OnMenu)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,149,"EVT_BUTTON(kEnableID, EffectUIHost::OnEnable)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,150,"EVT_BUTTON(kPlayID, EffectUIHost::OnPlay)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,151,"EVT_MENU(kSaveAsID, EffectUIHost::OnSaveAs)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,152,"EVT_MENU(kImportID, EffectUIHost::OnImport)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,153,"EVT_MENU(kExportID, EffectUIHost::OnExport)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,154,"EVT_MENU(kOptionsID, EffectUIHost::OnOptions)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,155,"EVT_MENU(kDefaultsID, EffectUIHost::OnDefaults)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,156,"EVT_MENU_RANGE(kUserPresetsID, kUserPresetsID + 999, EffectUIHost::OnUserPreset)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,157,"EVT_MENU_RANGE(kDeletePresetID, kDeletePresetID + 999, EffectUIHost::OnDeletePreset)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,158,"EVT_MENU_RANGE(kFactoryPresetsID, kFactoryPresetsID + 999, EffectUIHost::OnFactoryPreset)"
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,159,EVT_IDLE(EffectUIHost::OnIdle)
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,160,EVT_CHAR_HOOK(EffectUIHost::OnCharHook)
effects/EffectUI.cpp,Effects,callbacks_events,\bEVT_,1130,"EVT_BUTTON(wxID_OK, EffectDialog::OnOk)"
effects/EffectUI.cpp,Effects,callbacks_events,\bcallback\b,599,// It should callback to the EffectManager to kick off the processing
effects/EffectUI.cpp,Effects,audio_stream_control,\bAudioIO\b,102,"#include ""AudioIO.h"""
effects/EffectUI.cpp,Effects,audio_stream_control,\bAudioIO\b,1027,auto gAudioIO = AudioIO::Get();
effects/EffectUI.cpp,Effects,audio_stream_control,\bAudioIO\b,1034,"=AudioIO::Get()->AddState(mProject, nullptr, GetID(mEffectUIHost));"
effects/EffectUI.cpp,Effects,audio_stream_control,\bAudioIO\b,1056,mAudioIOSubscription = AudioIO::Get()->Subscribe([this](AudioIOEvent event){
effects/EffectUI.cpp,Effects,audio_stream_control,\bAudioIO\b,1081,"AudioIO::Get()->RemoveState(mProject, nullptr, mpTempProjectState);"
effects/EffectUI.cpp,Effects,state_transitions,\bFlush\b,174,void Flush() override;
effects/EffectUI.cpp,Effects,state_transitions,\bFlush\b,218,void EffectSettingsAccessTee::Flush()
effects/EffectUI.cpp,Effects,state_transitions,\bFlush\b,220,mpMain->Flush();
effects/EffectUI.cpp,Effects,state_transitions,\bFlush\b,222,pSide->Flush();
effects/EffectUI.cpp,Effects,state_transitions,\bFlush\b,328,mpAccess->Flush();
effects/EffectUI.cpp,Effects,state_transitions,\bFlush\b,936,mpAccess->Flush();
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,23,"EVT_BUTTON(UpButtonID, EqualizationCurvesDialog::OnUp)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,24,"EVT_BUTTON(DownButtonID, EqualizationCurvesDialog::OnDown)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,25,"EVT_BUTTON(RenameButtonID, EqualizationCurvesDialog::OnRename)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,26,"EVT_BUTTON(DeleteButtonID, EqualizationCurvesDialog::OnDelete)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,27,"EVT_BUTTON(ImportButtonID, EqualizationCurvesDialog::OnImport)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,28,"EVT_BUTTON(ExportButtonID, EqualizationCurvesDialog::OnExport)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,29,"EVT_BUTTON(LibraryButtonID, EqualizationCurvesDialog::OnLibrary)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,30,"EVT_BUTTON(DefaultsButtonID, EqualizationCurvesDialog::OnDefaults)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,31,"EVT_BUTTON(wxID_OK, EqualizationCurvesDialog::OnOK)"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,32,"EVT_LIST_ITEM_SELECTED(CurvesListID,"
effects/EqualizationCurvesDialog.cpp,Effects,callbacks_events,\bEVT_,34,"EVT_LIST_ITEM_DESELECTED(CurvesListID,"
effects/EqualizationPanel.cpp,Effects,callbacks_events,\bEVT_,43,EVT_PAINT(EqualizationPanel::OnPaint)
effects/EqualizationPanel.cpp,Effects,callbacks_events,\bEVT_,44,EVT_MOUSE_EVENTS(EqualizationPanel::OnMouseEvent)
effects/EqualizationPanel.cpp,Effects,callbacks_events,\bEVT_,45,EVT_MOUSE_CAPTURE_LOST(EqualizationPanel::OnCaptureLost)
effects/EqualizationPanel.cpp,Effects,callbacks_events,\bEVT_,46,EVT_SIZE(EqualizationPanel::OnSize)
effects/EqualizationPanel.cpp,Effects,callbacks_events,\bEVT_,47,EVT_IDLE(EqualizationPanel::OnIdle)
effects/EqualizationUI.cpp,Effects,callbacks_events,\bEVT_,37,EVT_SIZE(EqualizationUI::OnSize)
effects/EqualizationUI.cpp,Effects,callbacks_events,\bEVT_,38,EVT_IDLE(EqualizationUI::OnIdle)
effects/EqualizationUI.h,Effects,callbacks_events,\bBind\(,59,"src.Bind(eventType, pmf, static_cast<Class*>(this));"
effects/FindClipping.cpp,Effects,state_transitions,\bStart\b,44,"&mStart, NumValidatorStyle::DEFAULT, Start.min)"
effects/FindClipping.cpp,Effects,state_transitions,\bStart\b,45,".TieTextBox(XXO(""&Start threshold (samples):""), mStart, 10);"
effects/FindClipping.cpp,Effects,state_transitions,\bStop\b,49,"&mStop, NumValidatorStyle::DEFAULT, Stop.min)"
effects/LegacyCompressor.cpp,Effects,callbacks_events,\bEVT_,52,"EVT_SLIDER(wxID_ANY, EffectLegacyCompressor::OnSlider)"
effects/LegacyCompressor.cpp,Effects,callbacks_events,\bEVT_,284,EVT_PAINT(EffectLegacyCompressorPanel::OnPaint)
effects/LegacyCompressor.cpp,Effects,callbacks_events,\bEVT_,285,EVT_SIZE(EffectLegacyCompressorPanel::OnSize)
effects/Loudness.cpp,Effects,callbacks_events,\bEVT_,29,"EVT_CHOICE(wxID_ANY, EffectLoudness::OnChoice)"
effects/Loudness.cpp,Effects,callbacks_events,\bEVT_,30,"EVT_CHECKBOX(wxID_ANY, EffectLoudness::OnUpdateUI)"
effects/Loudness.cpp,Effects,callbacks_events,\bEVT_,31,"EVT_TEXT(wxID_ANY, EffectLoudness::OnUpdateUI)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,313,"EVT_BUTTON(wxID_OK, EffectNoiseReduction::Dialog::OnReduceNoise)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,314,"EVT_BUTTON(wxID_CANCEL, EffectNoiseReduction::Dialog::OnCancel)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,315,"EVT_BUTTON(ID_EFFECT_PREVIEW, EffectNoiseReduction::Dialog::OnPreview)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,316,"EVT_BUTTON(ID_BUTTON_GETPROFILE, EffectNoiseReduction::Dialog::OnGetProfile)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,317,"EVT_BUTTON(wxID_HELP, EffectNoiseReduction::Dialog::OnHelp)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,319,"EVT_RADIOBUTTON(ID_RADIOBUTTON_KEEPSIGNAL, EffectNoiseReduction::Dialog::OnNoiseReductionChoice)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,321,"EVT_RADIOBUTTON(ID_RADIOBUTTON_KEEPNOISE, EffectNoiseReduction::Dialog::OnNoiseReductionChoice)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,324,"EVT_RADIOBUTTON(ID_RADIOBUTTON_RESIDUE, EffectNoiseReduction::Dialog::OnNoiseReductionChoice)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,328,"EVT_CHOICE(ID_CHOICE_METHOD, EffectNoiseReduction::Dialog::OnMethodChoice)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,331,"EVT_SLIDER(ID_GAIN_SLIDER, EffectNoiseReduction::Dialog::OnSlider)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,332,"EVT_TEXT(ID_GAIN_TEXT, EffectNoiseReduction::Dialog::OnText)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,334,"EVT_SLIDER(ID_NEW_SENSITIVITY_SLIDER, EffectNoiseReduction::Dialog::OnSlider)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,335,"EVT_TEXT(ID_NEW_SENSITIVITY_TEXT, EffectNoiseReduction::Dialog::OnText)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,337,"EVT_SLIDER(ID_FREQ_SLIDER, EffectNoiseReduction::Dialog::OnSlider)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,338,"EVT_TEXT(ID_FREQ_TEXT, EffectNoiseReduction::Dialog::OnText)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,341,"EVT_SLIDER(ID_ATTACK_TIME_SLIDER, EffectNoiseReduction::Dialog::OnSlider)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,342,"EVT_TEXT(ID_ATTACK_TIME_TEXT, EffectNoiseReduction::Dialog::OnText)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,344,"EVT_SLIDER(ID_RELEASE_TIME_SLIDER, EffectNoiseReduction::Dialog::OnSlider)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,345,"EVT_TEXT(ID_RELEASE_TIME_TEXT, EffectNoiseReduction::Dialog::OnText)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,349,"EVT_SLIDER(ID_OLD_SENSITIVITY_SLIDER, EffectNoiseReduction::Dialog::OnSlider)"
effects/NoiseReduction.cpp,Effects,callbacks_events,\bEVT_,350,"EVT_TEXT(ID_OLD_SENSITIVITY_TEXT, EffectNoiseReduction::Dialog::OnText)"
effects/Normalize.cpp,Effects,callbacks_events,\bEVT_,34,"EVT_CHECKBOX(wxID_ANY, EffectNormalize::OnUpdateUI)"
effects/Normalize.cpp,Effects,callbacks_events,\bEVT_,35,"EVT_TEXT(wxID_ANY, EffectNormalize::OnUpdateUI)"
effects/RealtimeEffectStateUI.cpp,Effects,callbacks_events,\bEVT_,33,EVT_CLOSE(RealtimeEffectStateUI::OnClose)
effects/RealtimeEffectStateUI.cpp,Effects,callbacks_events,\bProcessEvent\b,201,next->ProcessEvent(evt);
effects/Repeat.cpp,Effects,callbacks_events,\bEVT_,37,"EVT_TEXT(wxID_ANY, EffectRepeat::OnRepeatTextChange)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,69,EVT_SIZE(EffectScienFilter::OnSize)
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,71,"EVT_SLIDER(ID_dBMax, EffectScienFilter::OnSliderDBMAX)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,72,"EVT_SLIDER(ID_dBMin, EffectScienFilter::OnSliderDBMIN)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,73,"EVT_CHOICE(ID_Order, EffectScienFilter::OnOrder)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,74,"EVT_CHOICE(ID_Type, EffectScienFilter::OnFilterType)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,75,"EVT_CHOICE(ID_SubType, EffectScienFilter::OnFilterSubtype)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,76,"EVT_TEXT(ID_Cutoff, EffectScienFilter::OnCutoff)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,77,"EVT_TEXT(ID_Ripple, EffectScienFilter::OnRipple)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,78,"EVT_TEXT(ID_StopbandRipple, EffectScienFilter::OnStopbandRipple)"
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,437,EVT_PAINT(EffectScienFilterPanel::OnPaint)
effects/ScienFilter.cpp,Effects,callbacks_events,\bEVT_,438,EVT_SIZE(EffectScienFilterPanel::OnSize)
effects/ScoreAlignDialog.cpp,Effects,callbacks_events,\bEVT_,290,"//   EVT_BUTTON(wxID_OK, ScoreAlignDialog::OnOK)"
effects/ScoreAlignDialog.cpp,Effects,callbacks_events,\bEVT_,291,"//   EVT_BUTTON(wxID_CANCEL, ScoreAlignDialog::OnCancel)"
effects/ScoreAlignDialog.cpp,Effects,callbacks_events,\bEVT_,292,"EVT_BUTTON(ID_DEFAULT, ScoreAlignDialog::OnDefault)"
effects/ScoreAlignDialog.cpp,Effects,callbacks_events,\bEVT_,293,"EVT_SLIDER(ID_FRAMEPERIOD, ScoreAlignDialog::OnSlider)"
effects/ScoreAlignDialog.cpp,Effects,callbacks_events,\bEVT_,294,"EVT_SLIDER(ID_WINDOWSIZE, ScoreAlignDialog::OnSlider)"
effects/ScoreAlignDialog.cpp,Effects,callbacks_events,\bEVT_,295,"EVT_SLIDER(ID_SILENCETHRESHOLD, ScoreAlignDialog::OnSlider)"
